,transit_timestamp,station_complex_id,station_complex,borough,routes,payment_method,ridership,transfers,latitude,longitude,georeference
376,2023-01-03T06:00:00.000,R170,103 St (1),M,1,all,179.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
377,2023-01-21T21:00:00.000,H007,1 Av (L),M,L,all,1.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
378,2023-01-01T07:00:00.000,R252,103 St (6),M,6,all,102.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
379,2023-01-09T08:00:00.000,H007,1 Av (L),M,L,all,1597.0,24.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
380,2023-01-29T08:00:00.000,R170,103 St (1),M,1,all,180.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
381,2023-01-16T07:00:00.000,R170,103 St (1),M,1,all,175.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
382,2023-01-24T20:00:00.000,R170,103 St (1),M,1,all,315.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
383,2023-01-21T01:00:00.000,H007,1 Av (L),M,L,all,1.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
384,2023-01-16T22:00:00.000,R170,103 St (1),M,1,all,159.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
385,2023-01-20T07:00:00.000,R170,103 St (1),M,1,all,590.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
386,2023-01-20T21:00:00.000,R170,103 St (1),M,1,all,331.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
387,2023-01-26T13:00:00.000,H007,1 Av (L),M,L,all,743.0,21.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
388,2023-01-04T04:00:00.000,R170,103 St (1),M,1,all,18.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
389,2023-01-06T01:00:00.000,H007,1 Av (L),M,L,all,79.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
390,2023-01-09T07:00:00.000,R170,103 St (1),M,1,all,633.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
391,2023-01-07T10:00:00.000,R170,103 St (1),M,1,all,340.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
392,2023-01-17T16:00:00.000,H007,1 Av (L),M,L,all,1348.0,33.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
393,2023-01-25T21:00:00.000,R170,103 St (1),M,1,all,178.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
394,2023-01-03T12:00:00.000,H007,1 Av (L),M,L,all,558.0,7.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
395,2023-01-15T14:00:00.000,R170,103 St (1),M,1,all,456.0,7.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
396,2023-01-22T02:00:00.000,R170,103 St (1),M,1,all,13.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
397,2023-01-06T19:00:00.000,R252,103 St (6),M,6,all,297.0,4.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
398,2023-01-15T01:00:00.000,R170,103 St (1),M,1,all,15.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
399,2023-01-04T00:00:00.000,R252,103 St (6),M,6,all,14.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
400,2023-01-14T06:00:00.000,H007,1 Av (L),M,L,all,5.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
401,2023-01-28T00:00:00.000,R170,103 St (1),M,1,all,81.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
402,2023-01-20T03:00:00.000,H007,1 Av (L),M,L,all,16.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
403,2023-01-05T07:00:00.000,R252,103 St (6),M,6,all,707.0,8.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
404,2023-01-25T06:00:00.000,H007,1 Av (L),M,L,all,302.0,9.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
405,2023-01-07T06:00:00.000,H007,1 Av (L),M,L,all,84.0,3.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
406,2023-01-24T15:00:00.000,H007,1 Av (L),M,L,all,1225.0,32.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
407,2023-01-18T13:00:00.000,R170,103 St (1),M,1,all,459.0,13.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
408,2023-01-09T05:00:00.000,H007,1 Av (L),M,L,all,60.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
409,2023-01-23T17:00:00.000,H007,1 Av (L),M,L,all,1426.0,30.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
410,2023-01-22T13:00:00.000,R170,103 St (1),M,1,all,443.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
411,2023-01-24T02:00:00.000,R170,103 St (1),M,1,all,6.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
412,2023-01-30T18:00:00.000,H007,1 Av (L),M,L,all,1209.0,23.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
413,2023-01-23T17:00:00.000,R170,103 St (1),M,1,all,592.0,5.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
414,2023-01-10T12:00:00.000,H007,1 Av (L),M,L,all,568.0,12.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
415,2023-01-30T03:00:00.000,H007,1 Av (L),M,L,all,15.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
416,2023-01-04T01:00:00.000,H007,1 Av (L),M,L,all,48.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
417,2023-01-10T22:00:00.000,R170,103 St (1),M,1,all,146.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
418,2023-01-14T20:00:00.000,H007,1 Av (L),M,L,all,3.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
419,2023-01-11T20:00:00.000,H007,1 Av (L),M,L,all,782.0,9.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
420,2023-01-18T05:00:00.000,H007,1 Av (L),M,L,all,68.0,3.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
421,2023-01-02T10:00:00.000,R252,103 St (6),M,6,all,227.0,3.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
422,2023-01-05T09:00:00.000,H007,1 Av (L),M,L,all,988.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
423,2023-01-12T06:00:00.000,H007,1 Av (L),M,L,all,301.0,10.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
424,2023-01-01T04:00:00.000,R252,103 St (6),M,6,all,12.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
425,2023-01-06T00:00:00.000,R252,103 St (6),M,6,all,23.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
426,2023-01-17T19:00:00.000,H007,1 Av (L),M,L,all,991.0,18.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
427,2023-01-12T17:00:00.000,R170,103 St (1),M,1,all,699.0,15.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
428,2023-01-14T06:00:00.000,R170,103 St (1),M,1,all,55.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
429,2023-01-18T12:00:00.000,H007,1 Av (L),M,L,all,661.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
430,2023-01-01T00:00:00.000,R170,103 St (1),M,1,all,129.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
431,2023-01-31T18:00:00.000,R170,103 St (1),M,1,all,622.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
432,2023-01-07T13:00:00.000,R170,103 St (1),M,1,all,509.0,7.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
433,2023-01-20T00:00:00.000,H007,1 Av (L),M,L,all,189.0,3.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
434,2023-01-09T02:00:00.000,R170,103 St (1),M,1,all,9.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
435,2023-01-05T12:00:00.000,R252,103 St (6),M,6,all,347.0,2.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
436,2023-01-19T03:00:00.000,H007,1 Av (L),M,L,all,17.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
437,2023-01-29T00:00:00.000,H007,1 Av (L),M,L,all,657.0,9.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
438,2023-01-03T08:00:00.000,R170,103 St (1),M,1,all,837.0,8.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
439,2023-01-12T06:00:00.000,R170,103 St (1),M,1,all,197.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
440,2023-01-26T14:00:00.000,R170,103 St (1),M,1,all,466.0,5.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
441,2023-01-29T17:00:00.000,H007,1 Av (L),M,L,all,1021.0,17.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
442,2023-01-23T12:00:00.000,H007,1 Av (L),M,L,all,651.0,13.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
443,2023-01-12T13:00:00.000,H007,1 Av (L),M,L,all,755.0,14.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
444,2023-01-23T04:00:00.000,R170,103 St (1),M,1,all,15.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
445,2023-01-31T07:00:00.000,H007,1 Av (L),M,L,all,1117.0,17.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
446,2023-01-02T02:00:00.000,H007,1 Av (L),M,L,all,32.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
447,2023-01-27T07:00:00.000,R170,103 St (1),M,1,all,534.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
448,2023-01-06T20:00:00.000,H007,1 Av (L),M,L,all,980.0,21.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
449,2023-01-24T20:00:00.000,H007,1 Av (L),M,L,all,794.0,12.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
450,2023-01-14T23:00:00.000,R170,103 St (1),M,1,all,125.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
451,2023-01-17T20:00:00.000,R170,103 St (1),M,1,all,305.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
452,2023-01-02T17:00:00.000,R170,103 St (1),M,1,all,333.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
453,2023-01-10T09:00:00.000,R170,103 St (1),M,1,all,621.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
454,2023-01-07T05:00:00.000,R252,103 St (6),M,6,all,42.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
455,2023-01-16T21:00:00.000,H007,1 Av (L),M,L,all,486.0,6.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
456,2023-01-28T22:00:00.000,R170,103 St (1),M,1,all,224.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
457,2023-01-01T11:00:00.000,R170,103 St (1),M,1,all,327.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
458,2023-01-20T03:00:00.000,R170,103 St (1),M,1,all,8.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
459,2023-01-30T07:00:00.000,R170,103 St (1),M,1,all,539.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
460,2023-01-03T18:00:00.000,R252,103 St (6),M,6,all,422.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
461,2023-01-10T22:00:00.000,H007,1 Av (L),M,L,all,536.0,6.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
462,2023-01-13T04:00:00.000,H007,1 Av (L),M,L,all,18.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
463,2023-01-05T05:00:00.000,R170,103 St (1),M,1,all,59.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
464,2023-01-01T16:00:00.000,H007,1 Av (L),M,L,all,721.0,4.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
465,2023-01-09T03:00:00.000,H007,1 Av (L),M,L,all,11.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
466,2023-01-05T22:00:00.000,H007,1 Av (L),M,L,all,642.0,9.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
467,2023-01-16T07:00:00.000,H007,1 Av (L),M,L,all,203.0,6.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
468,2023-01-23T07:00:00.000,H007,1 Av (L),M,L,all,880.0,21.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
469,2023-01-06T14:00:00.000,R252,103 St (6),M,6,all,689.0,5.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
470,2023-01-15T04:00:00.000,R170,103 St (1),M,1,all,10.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
471,2023-01-02T20:00:00.000,R252,103 St (6),M,6,all,120.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
472,2023-01-22T03:00:00.000,R170,103 St (1),M,1,all,9.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
473,2023-01-02T12:00:00.000,R170,103 St (1),M,1,all,356.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
474,2023-01-10T10:00:00.000,H007,1 Av (L),M,L,all,663.0,17.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
475,2023-01-01T21:00:00.000,H007,1 Av (L),M,L,all,410.0,4.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
476,2023-01-30T08:00:00.000,H007,1 Av (L),M,L,all,1017.0,32.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
477,2023-01-27T17:00:00.000,H007,1 Av (L),M,L,all,1716.0,30.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
478,2023-01-05T02:00:00.000,R170,103 St (1),M,1,all,8.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
479,2023-01-03T13:00:00.000,R252,103 St (6),M,6,all,334.0,6.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
480,2023-01-05T17:00:00.000,R170,103 St (1),M,1,all,645.0,10.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
481,2023-01-27T02:00:00.000,R170,103 St (1),M,1,all,8.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
482,2023-01-28T19:00:00.000,H007,1 Av (L),M,L,all,1385.0,34.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
483,2023-01-11T13:00:00.000,R170,103 St (1),M,1,all,453.0,7.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
484,2023-01-05T06:00:00.000,R252,103 St (6),M,6,all,275.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
485,2023-01-08T12:00:00.000,R170,103 St (1),M,1,all,436.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
486,2023-01-16T12:00:00.000,H007,1 Av (L),M,L,all,825.0,17.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
487,2023-01-26T09:00:00.000,H007,1 Av (L),M,L,all,1324.0,24.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
488,2023-01-04T04:00:00.000,R252,103 St (6),M,6,all,26.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
489,2023-01-30T14:00:00.000,R170,103 St (1),M,1,all,504.0,9.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
490,2023-01-13T15:00:00.000,R170,103 St (1),M,1,all,562.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
491,2023-01-05T21:00:00.000,R252,103 St (6),M,6,all,137.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
492,2023-01-05T12:00:00.000,H007,1 Av (L),M,L,all,561.0,10.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
493,2023-01-26T16:00:00.000,R170,103 St (1),M,1,all,624.0,7.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
494,2023-01-01T11:00:00.000,H007,1 Av (L),M,L,all,472.0,5.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
495,2023-01-06T15:00:00.000,R252,103 St (6),M,6,all,993.0,5.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
496,2023-01-18T19:00:00.000,R170,103 St (1),M,1,all,378.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
497,2023-01-25T10:00:00.000,R170,103 St (1),M,1,all,431.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
498,2023-01-21T12:00:00.000,R170,103 St (1),M,1,all,508.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
499,2023-01-17T23:00:00.000,R170,103 St (1),M,1,all,59.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
500,2023-01-06T10:00:00.000,R170,103 St (1),M,1,all,389.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
501,2023-01-23T22:00:00.000,H007,1 Av (L),M,L,all,421.0,3.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
502,2023-01-24T11:00:00.000,R170,103 St (1),M,1,all,409.0,4.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
503,2023-01-29T10:00:00.000,H007,1 Av (L),M,L,all,666.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
504,2023-01-31T22:00:00.000,H007,1 Av (L),M,L,all,567.0,4.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
505,2023-01-07T18:00:00.000,R170,103 St (1),M,1,all,439.0,6.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
506,2023-01-08T17:00:00.000,R170,103 St (1),M,1,all,308.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
507,2023-01-24T17:00:00.000,R170,103 St (1),M,1,all,689.0,11.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
508,2023-01-01T04:00:00.000,H007,1 Av (L),M,L,all,150.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
509,2023-01-12T18:00:00.000,H007,1 Av (L),M,L,all,1558.0,40.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
510,2023-01-04T13:00:00.000,H007,1 Av (L),M,L,all,698.0,16.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
511,2023-01-13T11:00:00.000,R170,103 St (1),M,1,all,398.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
512,2023-01-22T09:00:00.000,R170,103 St (1),M,1,all,280.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
513,2023-01-24T06:00:00.000,R170,103 St (1),M,1,all,227.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
514,2023-01-31T11:00:00.000,H007,1 Av (L),M,L,all,635.0,15.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
515,2023-01-04T16:00:00.000,R252,103 St (6),M,6,all,870.0,7.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
516,2023-01-14T10:00:00.000,R170,103 St (1),M,1,all,403.0,3.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
517,2023-01-25T23:00:00.000,H007,1 Av (L),M,L,all,337.0,2.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
518,2023-01-04T03:00:00.000,H007,1 Av (L),M,L,all,28.0,0.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
519,2023-01-29T11:00:00.000,R170,103 St (1),M,1,all,402.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
520,2023-01-18T01:00:00.000,H007,1 Av (L),M,L,all,48.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
521,2023-01-03T05:00:00.000,H007,1 Av (L),M,L,all,56.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
522,2023-01-13T09:00:00.000,H007,1 Av (L),M,L,all,787.0,17.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
523,2023-01-05T16:00:00.000,H007,1 Av (L),M,L,all,1423.0,34.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
524,2023-01-08T07:00:00.000,R170,103 St (1),M,1,all,81.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
525,2023-01-30T14:00:00.000,H007,1 Av (L),M,L,all,727.0,9.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
526,2023-01-06T05:00:00.000,R170,103 St (1),M,1,all,48.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
527,2023-01-24T10:00:00.000,H007,1 Av (L),M,L,all,728.0,18.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
528,2023-01-08T04:00:00.000,H007,1 Av (L),M,L,all,63.0,1.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
529,2023-01-10T18:00:00.000,R170,103 St (1),M,1,all,587.0,11.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
530,2023-01-18T16:00:00.000,H007,1 Av (L),M,L,all,1361.0,37.0,40.730953,-73.98163,"{'type': 'Point', 'coordinates': [-73.98163, 40.730953]}"
531,2023-01-23T21:00:00.000,R170,103 St (1),M,1,all,210.0,2.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
532,2023-01-20T00:00:00.000,R170,103 St (1),M,1,all,32.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
533,2023-01-27T14:00:00.000,R170,103 St (1),M,1,all,523.0,8.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
534,2023-01-01T00:00:00.000,R252,103 St (6),M,6,all,48.0,0.0,40.7906,-73.94748,"{'type': 'Point', 'coordinates': [-73.94748, 40.7906]}"
535,2023-01-12T21:00:00.000,R170,103 St (1),M,1,all,185.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
536,2023-01-15T07:00:00.000,R170,103 St (1),M,1,all,91.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
537,2023-01-07T01:00:00.000,R170,103 St (1),M,1,all,15.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
538,2023-01-06T23:00:00.000,R170,103 St (1),M,1,all,123.0,1.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
539,2023-01-25T04:00:00.000,R170,103 St (1),M,1,all,15.0,0.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
540,2023-01-25T18:00:00.000,R170,103 St (1),M,1,all,598.0,5.0,40.799446,-73.968376,"{'type': 'Point', 'coordinates': [-73.968376, 40.799446]}"
